InventoryID	LanguageCode	LanguageName	Segment
2569	rmy	Vlax Romani (Mitrovica)	r
2569	rmy	Vlax Romani (Mitrovica)	l
2569	rmy	Vlax Romani (Mitrovica)	ʎ
2569	rmy	Vlax Romani (Mitrovica)	tʃʰ
2569	rmy	Vlax Romani (Mitrovica)	dʒ
2569	rmy	Vlax Romani (Mitrovica)	tɕʰ
2569	rmy	Vlax Romani (Mitrovica)	dʑ
2569	rmy	Vlax Romani (Mitrovica)	k
2569	rmy	Vlax Romani (Mitrovica)	kʰ
2569	rmy	Vlax Romani (Mitrovica)	g
2569	rmy	Vlax Romani (Mitrovica)	j
2569	rmy	Vlax Romani (Mitrovica)	x
2569	rmy	Vlax Romani (Mitrovica)	h
2569	rmy	Vlax Romani (Mitrovica)	ɑ
2569	rmy	Vlax Romani (Mitrovica)	o
2569	rmy	Vlax Romani (Mitrovica)	u
2569	rmy	Vlax Romani (Mitrovica)	ə
2569	rmy	Vlax Romani (Mitrovica)	ɨ
2569	rmy	Vlax Romani (Mitrovica)	e
2569	rmy	Vlax Romani (Mitrovica)	i
2570	ude	Udihe (Bikin)	b
2570	ude	Udihe (Bikin)	d̪
2570	ude	Udihe (Bikin)	g
2570	ude	Udihe (Bikin)	p
2570	ude	Udihe (Bikin)	t̪
2570	ude	Udihe (Bikin)	k
2570	ude	Udihe (Bikin)	s
2570	ude	Udihe (Bikin)	x
2570	ude	Udihe (Bikin)	dz
2570	ude	Udihe (Bikin)	ts
2570	ude	Udihe (Bikin)	m
2570	ude	Udihe (Bikin)	n̪
2570	ude	Udihe (Bikin)	ɲ
2570	ude	Udihe (Bikin)	ŋ
2570	ude	Udihe (Bikin)	l̪ʲ
2570	ude	Udihe (Bikin)	w
2570	ude	Udihe (Bikin)	j
2570	ude	Udihe (Bikin)	f
2570	ude	Udihe (Bikin)	tʃ
2570	ude	Udihe (Bikin)	i
2570	ude	Udihe (Bikin)	æ
2570	ude	Udihe (Bikin)	y
2570	ude	Udihe (Bikin)	ø̞
2570	ude	Udihe (Bikin)	u
2570	ude	Udihe (Bikin)	o̞
2570	ude	Udihe (Bikin)	ä
2570	ude	Udihe (Bikin)	ɜ
2570	ude	Udihe (Bikin)	ie̞
2570	ude	Udihe (Bikin)	iː
2570	ude	Udihe (Bikin)	æː
2570	ude	Udihe (Bikin)	yː
2570	ude	Udihe (Bikin)	øː
2570	ude	Udihe (Bikin)	ɜː
2570	ude	Udihe (Bikin)	äː
2570	ude	Udihe (Bikin)	uː
2570	ude	Udihe (Bikin)	o̞ː
2570	ude	Udihe (Bikin)	æ̰
2570	ude	Udihe (Bikin)	a̰
2570	ude	Udihe (Bikin)	e̞̰
2570	ude	Udihe (Bikin)	ɵ̞̰
2571	ast	Asturian (North-Eastern)	p
2571	ast	Asturian (North-Eastern)	f
2571	ast	Asturian (North-Eastern)	b
2571	ast	Asturian (North-Eastern)	m
2571	ast	Asturian (North-Eastern)	t̪
2571	ast	Asturian (North-Eastern)	d̪
2571	ast	Asturian (North-Eastern)	θ
2571	ast	Asturian (North-Eastern)	s
2571	ast	Asturian (North-Eastern)	n
2571	ast	Asturian (North-Eastern)	tʃ
2571	ast	Asturian (North-Eastern)	ʃ
2571	ast	Asturian (North-Eastern)	ɲ
2571	ast	Asturian (North-Eastern)	j
2571	ast	Asturian (North-Eastern)	k
2571	ast	Asturian (North-Eastern)	g
2571	ast	Asturian (North-Eastern)	ɾ
2571	ast	Asturian (North-Eastern)	r
2571	ast	Asturian (North-Eastern)	l
2571	ast	Asturian (North-Eastern)	ʎ
2571	ast	Asturian (North-Eastern)	x
2571	ast	Asturian (North-Eastern)	i
2571	ast	Asturian (North-Eastern)	u
2571	ast	Asturian (North-Eastern)	e̞
2571	ast	Asturian (North-Eastern)	o̞
2571	ast	Asturian (North-Eastern)	ä
2571	ast	Asturian (North-Eastern)	i̯
2571	ast	Asturian (North-Eastern)	u̯
2572	tdd	Tai Nuea	p
2572	tdd	Tai Nuea	pʰ
2572	tdd	Tai Nuea	f
2572	tdd	Tai Nuea	v
2572	tdd	Tai Nuea	m
2572	tdd	Tai Nuea	t
2572	tdd	Tai Nuea	tʰ
2572	tdd	Tai Nuea	s
2572	tdd	Tai Nuea	l
2572	tdd	Tai Nuea	n
2572	tdd	Tai Nuea	c
2572	tdd	Tai Nuea	j
2572	tdd	Tai Nuea	k
2572	tdd	Tai Nuea	x
2572	tdd	Tai Nuea	ɲ
2572	tdd	Tai Nuea	h
2572	tdd	Tai Nuea	ʔ
2572	tdd	Tai Nuea	w
2572	tdd	Tai Nuea	ɰ
2572	tdd	Tai Nuea	i
2572	tdd	Tai Nuea	e
2572	tdd	Tai Nuea	ɛ
2572	tdd	Tai Nuea	ɯ
2572	tdd	Tai Nuea	ɤ
2572	tdd	Tai Nuea	a
2572	tdd	Tai Nuea	aː
2572	tdd	Tai Nuea	u
2572	tdd	Tai Nuea	o
2572	tdd	Tai Nuea	ɔ
2573	sou	Soutern Tai (Nakhon Si Thammarat)	p
2573	sou	Soutern Tai (Nakhon Si Thammarat)	t
2573	sou	Soutern Tai (Nakhon Si Thammarat)	c
2573	sou	Soutern Tai (Nakhon Si Thammarat)	k
2573	sou	Soutern Tai (Nakhon Si Thammarat)	ʔ
2573	sou	Soutern Tai (Nakhon Si Thammarat)	pʰ
2573	sou	Soutern Tai (Nakhon Si Thammarat)	tʰ
2573	sou	Soutern Tai (Nakhon Si Thammarat)	kʰ
2573	sou	Soutern Tai (Nakhon Si Thammarat)	b
2573	sou	Soutern Tai (Nakhon Si Thammarat)	d
2573	sou	Soutern Tai (Nakhon Si Thammarat)	f
2573	sou	Soutern Tai (Nakhon Si Thammarat)	h
2573	sou	Soutern Tai (Nakhon Si Thammarat)	s
2573	sou	Soutern Tai (Nakhon Si Thammarat)	m
2573	sou	Soutern Tai (Nakhon Si Thammarat)	n
2573	sou	Soutern Tai (Nakhon Si Thammarat)	ŋ
2573	sou	Soutern Tai (Nakhon Si Thammarat)	l
2573	sou	Soutern Tai (Nakhon Si Thammarat)	r
2573	sou	Soutern Tai (Nakhon Si Thammarat)	j
2573	sou	Soutern Tai (Nakhon Si Thammarat)	w
2573	sou	Soutern Tai (Nakhon Si Thammarat)	i
2573	sou	Soutern Tai (Nakhon Si Thammarat)	ɯ
2573	sou	Soutern Tai (Nakhon Si Thammarat)	u
2573	sou	Soutern Tai (Nakhon Si Thammarat)	e
2573	sou	Soutern Tai (Nakhon Si Thammarat)	ɤ
2573	sou	Soutern Tai (Nakhon Si Thammarat)	o
2573	sou	Soutern Tai (Nakhon Si Thammarat)	ɛ
2573	sou	Soutern Tai (Nakhon Si Thammarat)	a
2573	sou	Soutern Tai (Nakhon Si Thammarat)	ɔ
2573	sou	Soutern Tai (Nakhon Si Thammarat)	ia
2573	sou	Soutern Tai (Nakhon Si Thammarat)	ɯa
2573	sou	Soutern Tai (Nakhon Si Thammarat)	ua
2574	che	Chechen (Ҫ̇äberloy)	m
2574	che	Chechen (Ҫ̇äberloy)	b
2574	che	Chechen (Ҫ̇äberloy)	pʰ
2574	che	Chechen (Ҫ̇äberloy)	pʼ
2574	che	Chechen (Ҫ̇äberloy)	pː
2574	che	Chechen (Ҫ̇äberloy)	f
2574	che	Chechen (Ҫ̇äberloy)	w
2574	che	Chechen (Ҫ̇äberloy)	t̪ʰ
2574	che	Chechen (Ҫ̇äberloy)	t̪ʼ
2574	che	Chechen (Ҫ̇äberloy)	t̪ː
2574	che	Chechen (Ҫ̇äberloy)	d̪
2574	che	Chechen (Ҫ̇äberloy)	tsʰ
2574	che	Chechen (Ҫ̇äberloy)	tsʼ
2574	che	Chechen (Ҫ̇äberloy)	sː
2574	che	Chechen (Ҫ̇äberloy)	dz
2574	che	Chechen (Ҫ̇äberloy)	s
2574	che	Chechen (Ҫ̇äberloy)	z
2574	che	Chechen (Ҫ̇äberloy)	ɾ
2574	che	Chechen (Ҫ̇äberloy)	ɾ̥
2574	che	Chechen (Ҫ̇äberloy)	ɫ̪
2574	che	Chechen (Ҫ̇äberloy)	tʃʰ
2574	che	Chechen (Ҫ̇äberloy)	tʃʼ
2574	che	Chechen (Ҫ̇äberloy)	dʒ
2574	che	Chechen (Ҫ̇äberloy)	ʒ
2574	che	Chechen (Ҫ̇äberloy)	ʃ
2574	che	Chechen (Ҫ̇äberloy)	j
2574	che	Chechen (Ҫ̇äberloy)	kʰ
2574	che	Chechen (Ҫ̇äberloy)	ɡ
2574	che	Chechen (Ҫ̇äberloy)	kʼ
2574	che	Chechen (Ҫ̇äberloy)	xk
2574	che	Chechen (Ҫ̇äberloy)	qʼ
2574	che	Chechen (Ҫ̇äberloy)	qʰ
2574	che	Chechen (Ҫ̇äberloy)	qː
2574	che	Chechen (Ҫ̇äberloy)	x
2574	che	Chechen (Ҫ̇äberloy)	ʁ
2574	che	Chechen (Ҫ̇äberloy)	ʢ
2574	che	Chechen (Ҫ̇äberloy)	ʔ
2574	che	Chechen (Ҫ̇äberloy)	ʜ
2574	che	Chechen (Ҫ̇äberloy)	h
2574	che	Chechen (Ҫ̇äberloy)	ɪ
2574	che	Chechen (Ҫ̇äberloy)	iː
2574	che	Chechen (Ҫ̇äberloy)	je
2574	che	Chechen (Ҫ̇äberloy)	ie
2574	che	Chechen (Ҫ̇äberloy)	e̞
2574	che	Chechen (Ҫ̇äberloy)	e̞ː
2574	che	Chechen (Ҫ̇äberloy)	ʊ
2574	che	Chechen (Ҫ̇äberloy)	uː
2574	che	Chechen (Ҫ̇äberloy)	wo
2574	che	Chechen (Ҫ̇äberloy)	woː
2574	che	Chechen (Ҫ̇äberloy)	o̞
2574	che	Chechen (Ҫ̇äberloy)	o̞ː
2574	che	Chechen (Ҫ̇äberloy)	ə
2574	che	Chechen (Ҫ̇äberloy)	ɑː
2574	che	Chechen (Ҫ̇äberloy)	ɪ̃
2574	che	Chechen (Ҫ̇äberloy)	ĩː
2574	che	Chechen (Ҫ̇äberloy)	jẽ
2574	che	Chechen (Ҫ̇äberloy)	iẽ
2574	che	Chechen (Ҫ̇äberloy)	ẽ̞ː
2574	che	Chechen (Ҫ̇äberloy)	ʊ̃
2574	che	Chechen (Ҫ̇äberloy)	ũː
2574	che	Chechen (Ҫ̇äberloy)	wõ
2574	che	Chechen (Ҫ̇äberloy)	wõː
2574	che	Chechen (Ҫ̇äberloy)	ə̃
2574	che	Chechen (Ҫ̇äberloy)	ɑ̃ː
2575	koi	Komi-Permyak	p
2575	koi	Komi-Permyak	t̻
2575	koi	Komi-Permyak	k
2575	koi	Komi-Permyak	c
2575	koi	Komi-Permyak	b
2575	koi	Komi-Permyak	d̻
2575	koi	Komi-Permyak	g
2575	koi	Komi-Permyak	ɟ
2575	koi	Komi-Permyak	s̻
2575	koi	Komi-Permyak	ʂ
2575	koi	Komi-Permyak	ɕ
2575	koi	Komi-Permyak	ʋ
2575	koi	Komi-Permyak	z̻
2575	koi	Komi-Permyak	ʐ
2575	koi	Komi-Permyak	ʑ
2575	koi	Komi-Permyak	tɕ
2575	koi	Komi-Permyak	dʑ
2575	koi	Komi-Permyak	ʈʂ
2575	koi	Komi-Permyak	ɖʐ
2575	koi	Komi-Permyak	t̻s̻̪
2575	koi	Komi-Permyak	f
2575	koi	Komi-Permyak	x
2575	koi	Komi-Permyak	m
2575	koi	Komi-Permyak	n̻
2575	koi	Komi-Permyak	ɲ
2575	koi	Komi-Permyak	l̻
2575	koi	Komi-Permyak	r
2575	koi	Komi-Permyak	ʎ
2575	koi	Komi-Permyak	j
2575	koi	Komi-Permyak	rʲ
2575	koi	Komi-Permyak	ä̠
2575	koi	Komi-Permyak	o
2575	koi	Komi-Permyak	u
2575	koi	Komi-Permyak	ɘ̠
2575	koi	Komi-Permyak	ɨ̠
2575	koi	Komi-Permyak	e
2575	koi	Komi-Permyak	i
2576	gbj	Gutob (Koraput)	p
2576	gbj	Gutob (Koraput)	b
2576	gbj	Gutob (Koraput)	t
2576	gbj	Gutob (Koraput)	ɖ
2576	gbj	Gutob (Koraput)	ɟ
2576	gbj	Gutob (Koraput)	k
2576	gbj	Gutob (Koraput)	g
2576	gbj	Gutob (Koraput)	s
2576	gbj	Gutob (Koraput)	z
2576	gbj	Gutob (Koraput)	h
2576	gbj	Gutob (Koraput)	ʔ
2576	gbj	Gutob (Koraput)	m
2576	gbj	Gutob (Koraput)	n
2576	gbj	Gutob (Koraput)	ɲ
2576	gbj	Gutob (Koraput)	ŋ
2576	gbj	Gutob (Koraput)	r
2576	gbj	Gutob (Koraput)	l
2576	gbj	Gutob (Koraput)	i
2576	gbj	Gutob (Koraput)	e
2576	gbj	Gutob (Koraput)	u
2576	gbj	Gutob (Koraput)	o
2576	gbj	Gutob (Koraput)	a
2576	gbj	Gutob (Koraput)	ai
2576	gbj	Gutob (Koraput)	ia
2576	gbj	Gutob (Koraput)	ao
2576	gbj	Gutob (Koraput)	oi
2576	gbj	Gutob (Koraput)	io
2576	gbj	Gutob (Koraput)	ei
2576	gbj	Gutob (Koraput)	ie
2576	gbj	Gutob (Koraput)	ĩã
2576	gbj	Gutob (Koraput)	ĩ
2576	gbj	Gutob (Koraput)	ĩõ
2576	gbj	Gutob (Koraput)	ẽ
2576	gbj	Gutob (Koraput)	ũ
2576	gbj	Gutob (Koraput)	õ
2576	gbj	Gutob (Koraput)	ã
2577	bsk	Burushaski (Nagar)	p
2577	bsk	Burushaski (Nagar)	pʰ
2577	bsk	Burushaski (Nagar)	b
2577	bsk	Burushaski (Nagar)	f
2577	bsk	Burushaski (Nagar)	m
2577	bsk	Burushaski (Nagar)	w
2577	bsk	Burushaski (Nagar)	t
2577	bsk	Burushaski (Nagar)	tʰ
2577	bsk	Burushaski (Nagar)	d
2577	bsk	Burushaski (Nagar)	n
2577	bsk	Burushaski (Nagar)	l
2577	bsk	Burushaski (Nagar)	ts
2577	bsk	Burushaski (Nagar)	tsʰ
2577	bsk	Burushaski (Nagar)	z
2577	bsk	Burushaski (Nagar)	s
2577	bsk	Burushaski (Nagar)	r
2577	bsk	Burushaski (Nagar)	ʈ
2577	bsk	Burushaski (Nagar)	ʈʰ
2577	bsk	Burushaski (Nagar)	ɖ
2577	bsk	Burushaski (Nagar)	tɕ
2577	bsk	Burushaski (Nagar)	tɕʰ
2577	bsk	Burushaski (Nagar)	dʑ
2577	bsk	Burushaski (Nagar)	ɕ
2577	bsk	Burushaski (Nagar)	j
2577	bsk	Burushaski (Nagar)	ʈʂ
2577	bsk	Burushaski (Nagar)	ʈʂʰ
2577	bsk	Burushaski (Nagar)	ɖʐ
2577	bsk	Burushaski (Nagar)	ʂ
2577	bsk	Burushaski (Nagar)	ʐʲ
2577	bsk	Burushaski (Nagar)	k
2577	bsk	Burushaski (Nagar)	kʰ
2577	bsk	Burushaski (Nagar)	g
2577	bsk	Burushaski (Nagar)	x
2577	bsk	Burushaski (Nagar)	ŋ
2577	bsk	Burushaski (Nagar)	q
2577	bsk	Burushaski (Nagar)	qʰ
2577	bsk	Burushaski (Nagar)	ɢ
2577	bsk	Burushaski (Nagar)	h
2577	bsk	Burushaski (Nagar)	u
2577	bsk	Burushaski (Nagar)	ɛ
2577	bsk	Burushaski (Nagar)	ʌ
2577	bsk	Burushaski (Nagar)	o
2577	bsk	Burushaski (Nagar)	i
2577	bsk	Burushaski (Nagar)	äː
2577	bsk	Burushaski (Nagar)	ɛː
2577	bsk	Burushaski (Nagar)	oː
2577	bsk	Burushaski (Nagar)	iː
2577	bsk	Burushaski (Nagar)	uː
2577	bsk	Burushaski (Nagar)	æ
2577	bsk	Burushaski (Nagar)	ũ
2577	bsk	Burushaski (Nagar)	ɛ̃
2577	bsk	Burushaski (Nagar)	ʌ̃
2577	bsk	Burushaski (Nagar)	õ
2577	bsk	Burushaski (Nagar)	ĩ
2577	bsk	Burushaski (Nagar)	ä̃ː
2577	bsk	Burushaski (Nagar)	ɛ̃ː
2577	bsk	Burushaski (Nagar)	õː
2577	bsk	Burushaski (Nagar)	ĩː
2577	bsk	Burushaski (Nagar)	ũː
2578	lis	Lisu (Flowery)	p
2578	lis	Lisu (Flowery)	t
2578	lis	Lisu (Flowery)	ts
2578	lis	Lisu (Flowery)	tɕ
2578	lis	Lisu (Flowery)	k
2578	lis	Lisu (Flowery)	pʰ
2578	lis	Lisu (Flowery)	tʰ
2578	lis	Lisu (Flowery)	tsʰ
2578	lis	Lisu (Flowery)	tɕʰ
2578	lis	Lisu (Flowery)	kʰ
2578	lis	Lisu (Flowery)	b
2578	lis	Lisu (Flowery)	d
2578	lis	Lisu (Flowery)	dz
2578	lis	Lisu (Flowery)	dʑ
2578	lis	Lisu (Flowery)	ɡ
2578	lis	Lisu (Flowery)	m
2578	lis	Lisu (Flowery)	n
2578	lis	Lisu (Flowery)	ɲ
2578	lis	Lisu (Flowery)	ŋ
2578	lis	Lisu (Flowery)	h
2578	lis	Lisu (Flowery)	h̃
2578	lis	Lisu (Flowery)	f
2578	lis	Lisu (Flowery)	s
2578	lis	Lisu (Flowery)	ɕ
2578	lis	Lisu (Flowery)	x
2578	lis	Lisu (Flowery)	z
2578	lis	Lisu (Flowery)	j
2578	lis	Lisu (Flowery)	ɣ
2578	lis	Lisu (Flowery)	w
2578	lis	Lisu (Flowery)	l
2578	lis	Lisu (Flowery)	ʔ
2578	lis	Lisu (Flowery)	i
2578	lis	Lisu (Flowery)	y
2578	lis	Lisu (Flowery)	ɯ
2578	lis	Lisu (Flowery)	u
2578	lis	Lisu (Flowery)	e
2578	lis	Lisu (Flowery)	ø
2578	lis	Lisu (Flowery)	ɤ
2578	lis	Lisu (Flowery)	o
2578	lis	Lisu (Flowery)	ɛ
2578	lis	Lisu (Flowery)	ɑ
2578	lis	Lisu (Flowery)	ʅ
2579	tyv	Tuvan (Standard)	b̥
2579	tyv	Tuvan (Standard)	β
2579	tyv	Tuvan (Standard)	g
2579	tyv	Tuvan (Standard)	ɣ
2579	tyv	Tuvan (Standard)	d̪̥
2579	tyv	Tuvan (Standard)	t̪ʰ
2579	tyv	Tuvan (Standard)	ʒ
2579	tyv	Tuvan (Standard)	ʃ
2579	tyv	Tuvan (Standard)	s̪
2579	tyv	Tuvan (Standard)	z̪
2579	tyv	Tuvan (Standard)	q
2579	tyv	Tuvan (Standard)	l
2579	tyv	Tuvan (Standard)	m
2579	tyv	Tuvan (Standard)	n̪
2579	tyv	Tuvan (Standard)	ŋ
2579	tyv	Tuvan (Standard)	pʰ
2579	tyv	Tuvan (Standard)	ɾ
2579	tyv	Tuvan (Standard)	χ
2579	tyv	Tuvan (Standard)	h
2579	tyv	Tuvan (Standard)	tʃ
2579	tyv	Tuvan (Standard)	j
2579	tyv	Tuvan (Standard)	t̪s̪
2579	tyv	Tuvan (Standard)	p
2579	tyv	Tuvan (Standard)	b
2579	tyv	Tuvan (Standard)	f
2579	tyv	Tuvan (Standard)	v
2579	tyv	Tuvan (Standard)	t̪
2579	tyv	Tuvan (Standard)	d̪
2579	tyv	Tuvan (Standard)	ɑ
2579	tyv	Tuvan (Standard)	ɛ
2579	tyv	Tuvan (Standard)	i
2579	tyv	Tuvan (Standard)	ɯ̽
2579	tyv	Tuvan (Standard)	ɔ
2579	tyv	Tuvan (Standard)	œ
2579	tyv	Tuvan (Standard)	u
2579	tyv	Tuvan (Standard)	y
2579	tyv	Tuvan (Standard)	ɑː
2579	tyv	Tuvan (Standard)	ɛː
2579	tyv	Tuvan (Standard)	iː
2579	tyv	Tuvan (Standard)	ɯ̽ː
2579	tyv	Tuvan (Standard)	ɔː
2579	tyv	Tuvan (Standard)	œː
2579	tyv	Tuvan (Standard)	uː
2579	tyv	Tuvan (Standard)	yː
2579	tyv	Tuvan (Standard)	ɑ̰ː
2579	tyv	Tuvan (Standard)	ɛ̰ː
2579	tyv	Tuvan (Standard)	ḭː
2579	tyv	Tuvan (Standard)	ɯ̰̽ː
2579	tyv	Tuvan (Standard)	ɔ̰ː
2579	tyv	Tuvan (Standard)	œ̰ː
2579	tyv	Tuvan (Standard)	ṵː
2579	tyv	Tuvan (Standard)	y̰ː
2580	kpt	Karata	b
2580	kpt	Karata	d
2580	kpt	Karata	g
2580	kpt	Karata	pʰ
2580	kpt	Karata	tʰ
2580	kpt	Karata	kʰ
2580	kpt	Karata	tʼ
2580	kpt	Karata	kʼ
2580	kpt	Karata	tsʰ
2580	kpt	Karata	tʃʰ
2580	kpt	Karata	tʃːʰ
2580	kpt	Karata	tsːʰ
2580	kpt	Karata	tsʼ
2580	kpt	Karata	tʃʼ
2580	kpt	Karata	tʃːʼ
2580	kpt	Karata	tsːʼ
2580	kpt	Karata	w
2580	kpt	Karata	m
2580	kpt	Karata	z
2580	kpt	Karata	s
2580	kpt	Karata	sː
2580	kpt	Karata	n
2580	kpt	Karata	ʒ
2580	kpt	Karata	ʃ
2580	kpt	Karata	ʃː
2580	kpt	Karata	r
2580	kpt	Karata	tɬːʰ
2580	kpt	Karata	tɬʼ
2580	kpt	Karata	tɬːʼ
2580	kpt	Karata	ɬ
2580	kpt	Karata	ɬː
2580	kpt	Karata	l
2580	kpt	Karata	j
2580	kpt	Karata	çː
2580	kpt	Karata	ʔ
2580	kpt	Karata	kxːʰ
2580	kpt	Karata	kxːʼ
2580	kpt	Karata	qχːʰ
2580	kpt	Karata	qχːʼ
2580	kpt	Karata	ɣ
2580	kpt	Karata	ʢ
2580	kpt	Karata	x
2580	kpt	Karata	xː
2580	kpt	Karata	ʜ
2580	kpt	Karata	h
2580	kpt	Karata	dʒ
2580	kpt	Karata	ä
2580	kpt	Karata	e̞
2580	kpt	Karata	i
2580	kpt	Karata	o̞
2580	kpt	Karata	u
2580	kpt	Karata	ä̃
2580	kpt	Karata	ẽ̞
2580	kpt	Karata	ĩ̞
2580	kpt	Karata	õ̞
2580	kpt	Karata	ũ
2581	mrj	Hill Mari (Jaransk)	p
2581	mrj	Hill Mari (Jaransk)	t̺̪
2581	mrj	Hill Mari (Jaransk)	k
2581	mrj	Hill Mari (Jaransk)	ð̺̪
2581	mrj	Hill Mari (Jaransk)	s
2581	mrj	Hill Mari (Jaransk)	ʂ
2581	mrj	Hill Mari (Jaransk)	β
2581	mrj	Hill Mari (Jaransk)	ɣ
2581	mrj	Hill Mari (Jaransk)	z
2581	mrj	Hill Mari (Jaransk)	ʐ
2581	mrj	Hill Mari (Jaransk)	m
2581	mrj	Hill Mari (Jaransk)	n̺
2581	mrj	Hill Mari (Jaransk)	ɲ
2581	mrj	Hill Mari (Jaransk)	ŋ
2581	mrj	Hill Mari (Jaransk)	l̺
2581	mrj	Hill Mari (Jaransk)	ʎ
2581	mrj	Hill Mari (Jaransk)	r
2581	mrj	Hill Mari (Jaransk)	j
2581	mrj	Hill Mari (Jaransk)	sʲ
2581	mrj	Hill Mari (Jaransk)	zʲ
2581	mrj	Hill Mari (Jaransk)	t̺s̺
2581	mrj	Hill Mari (Jaransk)	x
2581	mrj	Hill Mari (Jaransk)	ɸ
2581	mrj	Hill Mari (Jaransk)	æ
2581	mrj	Hill Mari (Jaransk)	ɪ
2581	mrj	Hill Mari (Jaransk)	i
2581	mrj	Hill Mari (Jaransk)	e
2581	mrj	Hill Mari (Jaransk)	a
2581	mrj	Hill Mari (Jaransk)	y̞
2581	mrj	Hill Mari (Jaransk)	œ
2581	mrj	Hill Mari (Jaransk)	u
2581	mrj	Hill Mari (Jaransk)	o
2581	mrj	Hill Mari (Jaransk)	ɪ̈
2582	tyj	Tay Yo	pʰ
2582	tyj	Tay Yo	tʰ
2582	tyj	Tay Yo	kʰ
2582	tyj	Tay Yo	p
2582	tyj	Tay Yo	t
2582	tyj	Tay Yo	c
2582	tyj	Tay Yo	k
2582	tyj	Tay Yo	ʔ
2582	tyj	Tay Yo	b
2582	tyj	Tay Yo	d
2582	tyj	Tay Yo	m
2582	tyj	Tay Yo	n
2582	tyj	Tay Yo	ɲ
2582	tyj	Tay Yo	ŋ
2582	tyj	Tay Yo	f
2582	tyj	Tay Yo	s
2582	tyj	Tay Yo	h
2582	tyj	Tay Yo	v
2582	tyj	Tay Yo	j
2582	tyj	Tay Yo	l
2582	tyj	Tay Yo	w
2582	tyj	Tay Yo	i
2582	tyj	Tay Yo	ɨ
2582	tyj	Tay Yo	u
2582	tyj	Tay Yo	e
2582	tyj	Tay Yo	ə
2582	tyj	Tay Yo	o
2582	tyj	Tay Yo	ɛː
2582	tyj	Tay Yo	ɔː
2582	tyj	Tay Yo	ia
2582	tyj	Tay Yo	ɨa
2582	tyj	Tay Yo	ua
2582	tyj	Tay Yo	aː
2582	tyj	Tay Yo	a
2583	eus	Basque (Gernika)	p
2583	eus	Basque (Gernika)	t
2583	eus	Basque (Gernika)	c
2583	eus	Basque (Gernika)	k
2583	eus	Basque (Gernika)	b
2583	eus	Basque (Gernika)	d
2583	eus	Basque (Gernika)	ɟ
2583	eus	Basque (Gernika)	g
2583	eus	Basque (Gernika)	f
2583	eus	Basque (Gernika)	s̺
2583	eus	Basque (Gernika)	ʃ
2583	eus	Basque (Gernika)	ts̻
2583	eus	Basque (Gernika)	tʃ
2583	eus	Basque (Gernika)	dz̻
2583	eus	Basque (Gernika)	m
2583	eus	Basque (Gernika)	n̺
2583	eus	Basque (Gernika)	l̺
2583	eus	Basque (Gernika)	ɾ̺
2583	eus	Basque (Gernika)	r̺
2583	eus	Basque (Gernika)	x
2583	eus	Basque (Gernika)	ɲ
2583	eus	Basque (Gernika)	ʎ
2583	eus	Basque (Gernika)	ʒ
2583	eus	Basque (Gernika)	ä
2583	eus	Basque (Gernika)	e̞
2583	eus	Basque (Gernika)	o̞
2583	eus	Basque (Gernika)	i
2583	eus	Basque (Gernika)	u
2583	eus	Basque (Gernika)	i̯
2583	eus	Basque (Gernika)	u̯
2584	bre	Breton (Bothoa)	p
2584	bre	Breton (Bothoa)	b
2584	bre	Breton (Bothoa)	t
2584	bre	Breton (Bothoa)	d
2584	bre	Breton (Bothoa)	k
2584	bre	Breton (Bothoa)	g
2584	bre	Breton (Bothoa)	tʃ
2584	bre	Breton (Bothoa)	dʒ
2584	bre	Breton (Bothoa)	f
2584	bre	Breton (Bothoa)	v
2584	bre	Breton (Bothoa)	s
2584	bre	Breton (Bothoa)	z
2584	bre	Breton (Bothoa)	ʃ
2584	bre	Breton (Bothoa)	ʒ
2584	bre	Breton (Bothoa)	h
2584	bre	Breton (Bothoa)	m
2584	bre	Breton (Bothoa)	m̥
2584	bre	Breton (Bothoa)	n
2584	bre	Breton (Bothoa)	n̥
2584	bre	Breton (Bothoa)	j̃
2584	bre	Breton (Bothoa)	ŋ
2584	bre	Breton (Bothoa)	ŋ̊
2584	bre	Breton (Bothoa)	l
2584	bre	Breton (Bothoa)	l̥
2584	bre	Breton (Bothoa)	r
2584	bre	Breton (Bothoa)	r̥
2584	bre	Breton (Bothoa)	w
2584	bre	Breton (Bothoa)	w̥
2584	bre	Breton (Bothoa)	ɥ
2584	bre	Breton (Bothoa)	ɥ̊
2584	bre	Breton (Bothoa)	j
2584	bre	Breton (Bothoa)	j̊
2584	bre	Breton (Bothoa)	i
2584	bre	Breton (Bothoa)	iː
2584	bre	Breton (Bothoa)	e
2584	bre	Breton (Bothoa)	eː
2584	bre	Breton (Bothoa)	ɛ
2584	bre	Breton (Bothoa)	ɛː
2584	bre	Breton (Bothoa)	æ
2584	bre	Breton (Bothoa)	æː
2584	bre	Breton (Bothoa)	y
2584	bre	Breton (Bothoa)	yː
2584	bre	Breton (Bothoa)	ø
2584	bre	Breton (Bothoa)	øː
2584	bre	Breton (Bothoa)	ə
2584	bre	Breton (Bothoa)	a
2584	bre	Breton (Bothoa)	aː
2584	bre	Breton (Bothoa)	u
2584	bre	Breton (Bothoa)	uː
2584	bre	Breton (Bothoa)	o
2584	bre	Breton (Bothoa)	oː
