InventoryID	Source	LanguageCode	LanguageName	Glottocode	GlottologName	Trump	LanguageFamilyRoot	LanguageFamilyGenus	Country	Area	Population	Latitude	Longitude	Phonemes	Consonants	Tones	Vowels
713	AA	fuq	fulfulde (Niger)	cent2018	Central-Eastern Niger Fulfulde	1	ncon	Northern Atlantic	Niger	Africa	450,000	15.0907	8.43261	37	27	0	10
714	AA	ffm	fulfulde (Mali)	maas1239	Maasina Fulfulde	1	ncon	Northern Atlantic	Mali	Africa	1,000,000	11.1324	-3.64763	37	27	0	10
715	AA	fuh	fulfulde (Burkina Faso)	west2454	Western Niger Fulfulde	1	ncon	Northern Atlantic	Niger	Africa	450,000	14.2471	-0.52004	32	27	0	5
716	AA	flr	fuliru	fuli1240	Fuliiru	2	ncon	Bantoid	Democratic Republic of the Congo	Africa	300,000	-3.04022	28.9865	35	25	0	10
717	AA	gaa	ga	gaaa1244	Ga	3	ncon	Kwa	Ghana	Africa	600,000	5.65488	-0.18598	38	24	2	12
718	AA	gng	gangam	ngan1299	Ngangam	1	ncon	Gur	Togo	Africa	46,000	10.2523	0.70509	39	22	3	14
719	AA	gya	gbaya (Northwest, CAR)	nort2775	Northwest Gbaya	1	ncon	Ubangi	Central African Republic	Africa	200,000	1.96834	15.1785	53	30	4	19
720	AA	gbp	gbaya (Bossangoa, CAR)	gbay1287	Gbaya-Bossangoa	3	ncon	Ubangi	Central African Republic	Africa	200,000	6.61896	17.645	45	29	4	12
721	AA	gej	gɛn-mina (Benin)	genn1243	Gen	1	ncon	Kwa	Togo	Africa	201,000	6.25971	1.67727	44	27	3	14
722	AA	gej	gɛn-mina (Togo)	genn1243	Gen	2	ncon	Kwa	Togo	Africa	201,000	6.25971	1.67727	40	25	3	12
723	AA	god	godié	godi1239	Godie	1	ncon	Kru	Côte d'Ivoire	Africa	26,400	5.3944	-5.82696	42	26	3	13
724	AA	gjn	gonja	gonj1241	Gonja	1	ncon	Kwa	Ghana	Africa	230,000	8.48801	-0.72757	39	23	2	14
725	AA	gbo	grebo	nort2810	Northern Grebo	1	ncon	Kru	Liberia	Africa	84,500	5.17103	-8.1409	36	19	4	13
726	AA	gde	guɗe	gude1246	Gude	2	afas	Biu-Mandara	Nigeria	Africa	68,000	10.2138	13.403	36	30	2	4
727	AA	gux	gulmancema 	gour1243	Gourmanchema	1	ncon	Gur	Burkina Faso	Africa	600,000	11.6711	1.28489	33	20	3	10
728	AA	hag	hanga	hang1258	Hanga	1	ncon	Gur	Ghana	Africa	6,800	9.33929	-1.57833	29	23	0	6
729	AA	hau	hausa (Niger)	haus1257	Hausa	3	afas	West Chadic	Nigeria	Africa	18,500,000	11.1513	8.7804	43	33	0	10
730	AA	hau	hausa (Nigeria)	haus1257	Hausa	4	afas	West Chadic	Nigeria	Africa	18,500,000	11.1513	8.7804	31	25	0	6
731	AA	ife	ifɛ̀	ifee1241	Ife	1	ncon	Defoid	Togo	Africa	102,000	7.63568	1.58494	34	19	3	12
732	AA	ibo	igbo	nucl1417	Nuclear Igbo	3	ncon	Igboid	Nigeria	Africa	18,000,000	4.62705	7.23441	36	28	0	8
733	AA	ige	igede	iged1239	Igede	1	ncon	Idomoid	Nigeria	Africa	250,000	6.95522	8.27362	38	24	4	10
734	AA	ijs	ijo de l'est; Eastern Ijo (Okrika)	sout2774	Southeast Ijo	1	ncon	Ijoid	Nigeria	Africa	71,500	4.44235	6.32192	44	24	2	18
735	AA	izi	ikwo	izie1238	Izi-Ezaa-Ikwo-Mgbo	1	ncon	Igboid	Nigeria	Africa	593,000	6.31831	8.03044	40	29	2	9
736	AA	izi	izi	izie1238	Izi-Ezaa-Ikwo-Mgbo	2	ncon	Igboid	Nigeria	Africa	593,000	6.31831	8.03044	51	40	2	9
737	AA	dyo	joola 	jola1263	Jola-Fonyi	2	ncon	Northern Atlantic	Senegal	Africa	340,000	12.7575	-15.7355	29	19	0	10
738	AA	bex	jur mödö	jurm1239	Jur Modo	1	nsah	Bongo-Bagirmi	Sudan	Africa	100,000	6.03321	29.974	49	31	0	18
739	AA	kbp	kabiyɛ	kabi1261	Kabiye	2	ncon	Gur	Togo	Africa	700,000	8.96816	0.495023	47	24	0	23
740	AA	kkj	kakɔ	kako1242	Kako	2	ncon	Bantoid	Cameroon	Africa	100,000	3.79989	15.6282	50	33	4	13
741	AA	bqx	kambari	baan1242	Baangi	1	ncon	Kainji	Nigeria	Africa	15,000	10.8083	5.7261	56	28	1	27
742	AA	knc	kanuri	cent2050	Central Kanuri	3	nsah	Western Saharan	Nigeria	Africa	3,000,000	11.8863	16.3918	25	18	0	7
743	AA	kza	karaboro	west2466	Western Karaboro	1	ncon	Gur	Burkina Faso	Africa	30,200	10.6298	-4.76482	45	20	4	21
744	AA	kzr	karaŋ	kara1478	Karang	1	ncon	Adamawa	Cameroon	Africa	17,000	8.01727	15.2114	40	30	4	6
745	AA	xsm	kasem	kase1253	Kasem	1	ncon	Gur	Burkina Faso	Africa	120,000	11.0824	-1.39076	40	19	1	20
746	AA	xsm	kasɩm	kase1253	Kasem	2	ncon	Gur	Burkina Faso	Africa	120,000	11.0824	-1.39076	45	21	4	20
747	AA	ozm	kɔɔzime	koon1245	Koonzime	1	ncon	Bantoid	Cameroon	Africa	30,000	3.25933	13.5415	52	22	6	24
748	AA	kik	kikuyu	kiku1240	Kikuyu	1	ncon	Bantoid	Kenya	Africa	7,180,000	-0.29005	36.719	32	18	0	14
749	AA	kqs	kisiei	nort2765	Northern Kissi	1	ncon	Southern Atlantic	Guinea	Africa	287,000	8.7283	-10.4063	42	22	0	20
750	AA	bkm	kom	komc1235	Kom (Cameroon)	1	ncon	Bantoid	Cameroon	Africa	233,000	6.2596	10.3348	75	59	7	9
751	AA	kmw	komo	komo1260	Komo (Democratic Republic of Congo)	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	400,000	-0.76333	26.7144	35	24	4	7
752	AA	xon	konkomba	konk1269	Konkomba	2	ncon	Gur	Ghana	Africa	500,000	9.82224	0.2783	42	22	8	12
753	AA	xpe	kpelle	libe1247	Liberia Kpelle	3	ncon	Western Mande	Liberia	Africa	487,000	6.92048	-9.96128	45	21	3	21
754	AA	gkp	kpɛlɛwoo	guin1254	Guinea Kpelle	2	ncon	Western Mande	Guinea	Africa	308,000	7.93196	-8.98843	35	27	0	8
755	AA	krs	kresh	gbay1288	Gbaya (Sudan)	1	nsah	Kresh	Sudan	Africa	16,000	8.43391	25.5173	56	41	5	10
756	AA	kri	krio	krio1253	Krio	2	afpc	Creoles and Pidgins	Sierra Leone	Africa	473,000	10.8811	-14.3204	32	22	0	10
757	AA	ted	kroumen tépo	tepo1239	Tepo Krumen	1	ncon	Kru	Côte d'Ivoire	Africa	28,300	5.16267	-7.66346	39	17	4	18
758	AA	kuj	kuria	kuri1259	Kuria	1	ncon	Bantoid	Tanzania	Africa	430,000	-1.50636	34.5049	22	15	0	7
759	AA	kus	kusal	kusa1250	Kusaal	1	ncon	Gur	Ghana	Africa	420,000	10.9703	-0.38756	44	22	0	22
760	AA	las	lama	lama1275	Lama (Togo)	1	ncon	Gur	Togo	Africa	117,000	8.66954	0.833293	53	17	3	33
761	AA	lln	lele	lele1276	Lele (Chad)	2	afas	East Chadic	Chad	Africa	26,000	9.158	15.8115	36	23	3	10
762	AA	led	lendu	lend1245	Lendu	1	nsah	Lendu	Democratic Republic of the Congo	Africa	750,000	2.1898	30.6794	55	43	4	8
763	AA	lom	lɔgɔmagooi	loma1260	Loma (Liberia)	2	ncon	Western Mande	Liberia	Africa	165,000	7.91585	-9.69906	42	28	0	14
764	AA	lok	lɔkɔ	loko1255	Loko	1	ncon	Western Mande	Sierra Leone	Africa	138,000	9.11838	-12.1583	25	18	0	7
765	AA	lig	ligbi	ligb1244	Ligbi	1	ncon	Western Mande	Ghana	Africa	15,000	7.94291	-2.56353	38	22	2	14
766	AA	lia	limba	west2450	West-Central Limba	1	ncon	Southern Atlantic	Sierra Leone	Africa	335,000	9.52392	-12.3138	24	17	0	7
767	AA	lmp	limbum	limb1268	Limbum	4	ncon	Bantoid	Cameroon	Africa	73,000	6.58608	10.9802	35	22	6	7
768	AA	lin	lingala	ling1263	Lingala	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	2,040,000	1.40324	19.7829	22	15	0	7
769	AA	dop	lokpa 	lukp1238	Lukpa	1	ncon	Gur	Benin	Africa	50,000	9.51949	1.66954	37	17	0	20
770	AA	lug	luganda	gand1255	Ganda	1	ncon	Bantoid	Uganda	Africa	4,130,000	0.66884	32.1515	33	19	4	10
771	AA	lgg	lugbara	lugb1240	Lugbara	3	nsah	Moru-Madi	Uganda	Africa	797,000	3.02245	30.8642	39	26	3	10
772	AA	lee	lyélé	lyel1241	Lyele	2	ncon	Gur	Burkina Faso	Africa	130,000	12.4305	-2.59229	44	24	4	16
773	AA	mcu	mambila (Cameroon)	came1252	Cameroon Mambila	3	ncon	Bantoid	Cameroon	Africa	30,000	6.43829	11.4195	40	24	4	12
774	AA	mzk	mambila (Nigeria)	nige1255	Nigeria Mambila	1	ncon	Bantoid	Nigeria	Africa	99,000	6.69736	11.3161	43	25	2	16
775	AA	maw	mampruli	mamp1244	Mampruli	2	ncon	Gur	Ghana	Africa	220,000	10.3884	-0.74675	32	22	0	10
776	AA	mlq	mande	west2500	Western Maninkakan	1	ncon	Western Mande	Senegal	Africa	422,000	13.5677	-12.8009	27	20	0	7
777	AA	emk	manding 	east2426	Eastern Maninkakan	1	ncon	Western Mande	Guinea	Africa	1,890,000	9.33048	-10.5394	36	20	2	14
778	AA	mdj	mangbetu (meje)	mang1394	Mangbetu	1	nsah	Mangbetu	Democratic Republic of the Congo	Africa	620,000	2.5511	27.0712	47	36	2	9
779	AA	mwk	maninka-kan	kita1249	Kita Maninkakan	1	ncon	Western Mande	Mali	Africa	600,000	13.1798	-9.49151	33	19	0	14
780	AA	muh	mündü	mund1326	Mundu	1	ncon	Ubangi	Sudan	Africa	23,000	4.22755	29.9967	41	29	3	9
781	AA	mfn	mbembe	cros1244	Cross River Mbembe	1	ncon	Cross River	Nigeria	Africa	100,000	6.16926	8.23592	37	28	2	7
782	AA	mbo	mboó	mboc1235	Mbo (Cameroon)	3	ncon	Bantoid	Cameroon	Africa	45,000	5.13981	9.92766	31	20	4	7
783	AA	mcp	mekaa	maka1304	Makaa	1	ncon	Bantoid	Cameroon	Africa	80,000	4.15471	13.0789	55	30	4	21
784	AA	men	mende	mend1266	Mende (Sierra Leone)	1	ncon	Western Mande	Sierra Leone	Africa	1,480,000	7.90935	-10.9926	34	23	4	7
785	AA	mgo	metta 	meta1238	Meta'	2	ncon	Bantoid	Cameroon	Africa	87,000	5.88942	9.87416	33	20	5	8
786	AA	myk	minyanka	mama1271	Mamara Senoufo	1	ncon	Gur	Mali	Africa	738,000	12.4871	-5.28245	50	29	2	19
787	AA	mzw	mo (Deg)	degg1238	Deg	1	ncon	Gur	Ghana	Africa	26,400	8.43846	-2.28724	52	22	0	30
788	AA	mif	mofu-gudur	mofu1248	Mofu-Gudur	2	afas	Biu-Mandara	Cameroon	Africa	60,000	10.567	14.0314	44	35	2	7
789	AA	mos	moore	moss1236	Mossi	1	ncon	Gur	Burkina Faso	Africa	5,000,000	10.4524	-1.17278	43	17	2	24
790	AA	moa	muan	mwan1250	Mwan	1	ncon	Eastern Mande	Côte d'Ivoire	Africa	17,000	7.87533	-5.94577	39	21	6	12
791	AA	mnf	mundani	mund1327	Mundani	1	ncon	Bantoid	Cameroon	Africa	34,000	5.68073	9.91533	41	23	4	14
792	AA	mkw	munukutuba	kitu1245	Kituba (Congo)	1	afpc	Creoles and Pidgins	Congo	Africa	1,160,000	-4.15654	14.5648	22	17	0	5
793	AA	mur	murle	murl1244	Murle	2	nsah	Surmic	Sudan	Africa	60,000	6.69756	33.988	34	20	0	14
794	AA	sur	mwaghavul 	mwag1236	Mwaghavul	1	afas	West Chadic	Nigeria	Africa	295,000	9.47205	8.96522	37	25	0	12
795	AA	nfr	nafaanra	nafa1258	Nafaanra	1	ncon	Gur	Ghana	Africa	61,000	8.00522	-2.51001	44	25	0	19
796	AA	nmz	nawdm	nawd1238	Nawdm	1	ncon	Gur	Togo	Africa	146,000	7.17037	0.58553	35	21	0	14
797	AA	nuv	nʋni	nort2784	Northern Nuni	1	ncon	Gur	Burkina Faso	Africa	50,000	12.131	-2.98206	54	21	3	30
798	AA	lem	nɔmaa (nɔmaándɛ́)	noma1260	Nomaande	1	ncon	Bantoid	Cameroon	Africa	6,000	4.5893	10.9157	30	14	2	14
799	AA	sba	ngambai	ngam1268	Ngambay	1	nsah	Bongo-Bagirmi	Chad	Africa	896,000	8.57051	15.414	34	18	3	13
800	AA	nga	ngbaka	ngba1285	Ngbaka	1	ncon	Ubangi	Democratic Republic of the Congo	Africa	1,010,000	2.98887	18.994	34	22	0	12
801	AA	ngb	ngbandi	nort2774	Northern Ngbandi	1	ncon	Ubangi	Democratic Republic of the Congo	Africa	250,000	3.56357	21.8525	31	19	0	12
802	AA	nnh	ngyembɔɔn	ngie1241	Ngiemboon	2	ncon	Bantoid	Cameroon	Africa	250,000	5.56777	10.1266	28	17	4	7
803	AA	nwb	niaboua	nyab1255	Nyabwa	1	ncon	Kru	Côte d'Ivoire	Africa	42,700	6.87615	-6.84428	44	24	4	16
804	AA	lns	nsoʼ	lamn1239	Lamnso'	1	ncon	Bantoid	Cameroon	Africa	125,000	6.39743	11.0684	45	26	7	12
805	AA	yas	nugunu	nugu1242	Nugunu (Cameroon)	2	ncon	Bantoid	Cameroon	Africa	35,000	4.63103	11.1837	26	15	4	7
806	AA	nup	nupe	nupe1254	Nupe-Nupe-Tako	1	ncon	Nupoid	Nigeria	Africa	800,000	9.18404	5.40031	38	25	5	8
807	AA	mhi	pandikeri	madi1260	Ma'di	1	nsah	Moru-Madi	Uganda	Africa	296,000	3.62499	31.8471	38	24	4	10
808	AA	pbi	podoko	park1239	Parkwa	1	afas	Biu-Mandara	Cameroon	Africa	30,000	11.0206	14.0964	35	31	0	4
809	AA	fuc	pulaar 	pula1263	Pulaar	1	ncon	Northern Atlantic	Senegal	Africa	2,740,000	13.8694	-13.4482	38	28	0	10
810	AA	fuf	pular 	pula1262	Pular	1	ncon	Northern Atlantic	Guinea	Africa	2,550,000	12.1826	-12.7338	38	28	0	10
811	AA	rel	rendille	rend1243	Rendille	1	afas	Eastern Cushitic	Kenya	Africa	34,700	2.27065	37.3608	33	21	2	10
812	AA	spy	sabaot	saba1262	Sabaot	1	nsah	Nilotic	Kenya	Africa	279,000	1.01297	34.6664	31	13	0	18
813	AA	sag	sango (CAF)	sang1328	Sango	3	afpc	Ubangi	Central African Republic	Africa	350,000	6.78584	20.1702	44	26	6	12
814	AA	sag	sango (COD)	sang1328	Sango	2	afpc	Ubangi	Central African Republic	Africa	350,000	6.78584	20.1702	42	26	4	12
815	AA	seq	senoufo 	sena1262	Senara Senoufo	1	ncon	Gur	Burkina Faso	Africa	50,000	10.4987	-5.28216	51	19	4	28
816	AA	srr	sereer	sere1260	Serer	1	ncon	Northern Atlantic	Senegal	Africa	1,130,000	13.8941	-16.3916	43	33	0	10
817	AA	sld	sissala (Burkina)	siss1242	Sissala	1	ncon	Gur	Burkina Faso	Africa	13,000	11.0916	-2.38217	51	22	2	27
818	AA	sld	sissala (Ghana)	siss1242	Sissala	2	ncon	Gur	Burkina Faso	Africa	13,000	11.0916	-2.38217	42	24	0	18
819	AA	khq	songhoy	koyr1240	Koyra Chiini Songhay	2	nsah	Songhay	Mali	Africa	200,000	16.192	-3.73962	36	21	0	15
820	AA	snk	soninke (Mali)	soni1259	Soninke	2	ncon	Western Mande	Mali	Africa	700,000	13.1273	-11.7178	39	24	0	15
821	AA	snk	sooninke (Senegal)	soni1259	Soninke	3	ncon	Western Mande	Mali	Africa	700,000	13.1273	-11.7178	52	34	4	14
822	AA	sus	soso	susu1250	Susu	1	ncon	Western Mande	Guinea	Africa	906,000	10.4046	-13.3628	35	21	0	14
823	AA	swh	swahili	swah1253	Swahili	2	ncon	Bantoid	Tanzania	Africa	350,000	-8.25605	37.624	37	32	0	5
824	AA	ttq	tamajaq	tawa1286	Tawallammat Tamajaq	1	afas	Berber	Niger	Africa	450,000	13.9878	4.47692	37	23	0	14
825	AA	taq	tamasheq	tama1365	Tamasheq	1	afas	Berber	Mali	Africa	250,000	14.2038	-2.41269	43	22	0	21
826	AA	yer	tarok 	taro1263	Tarok	2	ncon	Platoid	Nigeria	Africa	300,000	8.98356	10.0288	37	27	3	7
827	AA	lor	téén 	teen1242	Teen	1	ncon	Gur	Côte d'Ivoire	Africa	6,100	9.84556	-3.71183	38	28	0	10
828	AA	tuq	teda	teda1241	Tedaga	1	nsah	Western Saharan	Chad	Africa	28,500	18.0426	14.7717	35	24	0	11
829	AA	kdh	tem	temm1241	Tem	1	ncon	Gur	Togo	Africa	204,000	6.90552	1.13177	36	25	2	9
830	AA	tfi	tɔfin	tofi1235	Tofin Gbe	1	ncon	Kwa	Benin	Africa	66,000	6.51774	2.43226	41	23	4	14
831	AA	tem	themne	timn1235	Timne	2	ncon	Southern Atlantic	Sierra Leone	Africa	1,230,000	8.90294	-12.3331	30	17	4	9
832	AA	tik	tikar	tika1246	Tikar	1	ncon	Bantoid	Cameroon	Africa	25,000	5.87004	11.6104	46	27	5	14
833	AA	toq	toposa	topo1242	Toposa	1	nsah	Nilotic	Sudan	Africa	100,000	5.15904	34.2159	27	17	1	9
834	AA	neb	toura	tour1242	Toura (Cote d'Ivoire)	2	ncon	Eastern Mande	Côte d'Ivoire	Africa	38,500	7.76747	-7.33105	50	19	4	27
835	AA	tsp	toussian	nort2787	Northern Toussian	1	ncon	Gur	Burkina Faso	Africa	19,500	11.133	-4.88274	35	16	5	14
836	AA	vag	vagala	vagl1239	Vagla	1	ncon	Gur	Ghana	Africa	13,500	9.33848	-2.31333	54	24	0	30
837	AA	vut	vute	vute1244	Vute	1	ncon	Bantoid	Cameroon	Africa	20,000	6.13603	11.8839	59	30	5	24
838	AA	wwa	waama	waam1244	Waama	1	ncon	Gur	Benin	Africa	50,000	10.5956	1.65318	41	13	3	25
839	AA	wan	wan	wann1242	Wan	1	ncon	Eastern Mande	Côte d'Ivoire	Africa	22,000	7.88773	-5.82092	36	21	3	12
840	AA	wob	wobé	weno1238	We Northern	1	ncon	Kru	Côte d'Ivoire	Africa	156,000	7.40391	-7.24617	48	15	6	27
841	AA	wol	wolof	nucl1347	Nuclear Wolof	3	ncon	Northern Atlantic	Senegal	Africa	3,930,000	15.2534	-15.383	54	38	0	16
842	AA	yam	yamba	yamb1251	Yamba	1	ncon	Bantoid	Cameroon	Africa	40,800	6.5355	11.0771	38	26	4	8
843	AA	yat	yambɛta	yamb1252	Yambeta	1	ncon	Bantoid	Cameroon	Africa	3,700	4.83615	10.9369	28	18	2	8
844	AA	yre	yaouré	yaou1238	Yaoure	1	ncon	Eastern Mande	Côte d'Ivoire	Africa	24,600	6.95282	-5.57851	45	23	4	18
845	AA	ybb	yemba	yemb1246	Yemba	2	ncon	Bantoid	Cameroon	Africa	300,000	5.47421	10.0214	35	21	6	8
846	AA	pil	yom 	yomm1242	Yom	1	ncon	Gur	Benin	Africa	74,000	9.87186	1.81099	38	25	4	9
847	AA	yor	yorouba (Benin)	yoru1245	Yoruba	2	ncon	Defoid	Nigeria	Africa	18,900,000	7.15345	3.67225	31	19	0	12
848	AA	yor	yorouba (Nigeria)	yoru1245	Yoruba	3	ncon	Defoid	Nigeria	Africa	18,900,000	7.15345	3.67225	32	18	3	11
849	AA	zne	zande	zand1248	Zande	2	ncon	Ubangi	Democratic Republic of the Congo	Africa	730,000	4.62047	26.7157	32	24	3	5
850	AA	dje	zarma 	zarm1239	Zarma	1	nsah	Songhay	Niger	Africa	2,350,000	12.8554	2.41173	40	20	4	16
851	AA	gnd	zulgo	zulg1242	Zulgo-Gemzek	1	afas	Biu-Mandara	Cameroon	Africa	26,000	10.827	14.0578	34	29	3	2
852	PH	fwe	Fwe	fwee1238	Fwe	1	ncon	Bantoid	Namibia	Africa	10,200	-17.7237	24.4315	59	49	0	10
853	PH	yey	Yeyi	yeyi1239	Yeyi	1	ncon	Bantoid	Botswana	Africa	20,000	-18.9178	23.6088	90	77	0	13
854	PH	cav	Cavinena	cavi1250	Cavinena	2	taca	Tacanan	Bolivia	America	1,180	-13.3544	-66.6277	24	20	0	4
855	PH	ccc	Chamicuro	cham1318	Chamicuro	2	arwk	Arawakan	Peru	America	2	-5.1149	-75.6778	29	19	0	10
856	PH	che	Chechen	chec1245	Chechen	1	ncau	Nakh	Russian Federation	Europe	1,330,000	43.5	45.5	44	32	0	12
857	PH	cdm	Chepang	chep1245	Chepang	1	sitb	Bodic	Nepal	Asia	36,800	27.7206	84.9017	24	18	0	6
858	PH	mhr	Cheremis	east2328	Eastern Mari	1	urlc	Mari	Russian Federation	Europe	451,000	55.8307	48.405	27	19	0	8
859	PH	cle	Chinanteco	leal1235	Lealao Chinantec	1	otma	Chinantecan	Mexico	America	2,000	17.3162	-95.9265	35	28	0	7
860	PH	ctu	Tila, Chiapas	chol1282	Chol	1	maya	Mayan	Mexico	America	90,000	17.4897	-92.4698	26	20	0	6
861	PH	crw	Chrau	chra1242	Chrau	1	ausa	Bahnaric	Viet Nam	Asia	22,600	10.8021	107.293	33	20	0	13
862	PH	boi	Barbareño	barb1263	Barbareno	1	chum	Chumash	United States	America	Extinct	34.462	-119.699	40	34	0	6
863	PH	crd	Coeur d'Alene	coeu1236	Coeur d'Alene	1	sali	Interior Salish	United States	America	5	47.2958	-116.715	48	40	0	8
864	PH	com	Comanche	coma1245	Comanche	1	utaz	Numic	United States	America	200	34.5701	-98.424	18	12	0	6
865	PH	cup	Cupeno	cupe1243	Cupeno	1	utaz	Takic	United States	America	No_known_speakers	33.3148	-116.515	38	27	0	11
866	PH	cuv	Cuvok	cuvo1236	Cuvok	1	afas	Biu-Mandara	Cameroon	Africa	5,000	10.6448	14.0006	29	27	0	2
867	PH	anv	Denya	deny1238	Denya	1	ncon	Bantoid	Cameroon	Africa	11,200	5.97237	9.39989	30	22	0	8
868	PH	kxl	Dhangar	nepa1253	Nepali Kurux	1	drav	Northern Dravidian	Nepal	Asia	28,600	26.7206	86.0025	39	34	0	5
869	PH	aoj	Muhiang	mufi1238	Mufian	1	torr	Kombio-Arapesh	Papua New Guinea	Pacific	11,000	-3.57932	142.955	22	17	0	5
870	PH	usa	Usarufa	usar1243	Usarufa	1	trng	Eastern Highlands	Papua New Guinea	Pacific	1,300	-6.38898	145.633	22	17	0	5
871	PH	kpr	Korafe	kora1294	Korafe-Yegha	1	trng	Binanderean	Papua New Guinea	Pacific	3,630	-9.07	149.267	24	19	0	5
872	PH	bjr	Binumarien	binu1245	Binumarien	1	trng	Eastern Highlands	Papua New Guinea	Pacific	360	-6.22068	146.102	16	11	0	5
873	PH	ego	Eggon	eggo1239	Eggon	1	ncon	Platoid	Nigeria	Africa	140,000	8.71442	8.45686	42	30	5	7
874	PH	ekp	Ekpeye	ekpe1253	Ekpeye	1	ncon	Igboid	Nigeria	Africa	30,000	5.06715	6.53362	37	24	4	9
875	PH	enb	Endo	mark1255	Markweeta	1	nsah	Nilotic	Kenya	Africa	161,000	1.15018	35.5866	36	13	3	20
876	PH	ags	Esimbi	esim1238	Esimbi	1	ncon	Bantoid	Cameroon	Africa	20,000	6.50094	9.86936	37	29	0	8
877	PH	fan	Fan	fang1246	Fang (Equatorial Guinea)	1	ncon	Bantoid	Equatorial Guinea	Africa	297,000	1.72397	11.6145	41	25	0	16
878	PH	fuu	Furu	furu1242	Furu	1	nsah	Bongo-Bagirmi	Democratic Republic of the Congo	Africa	12,000	4.485	20.6448	41	31	0	10
879	PH	gbd	Garadjari	kara1476	Karadjeri	1	aust	Pama-Nyungan	Australia	Pacific	12	-18.6771	122.334	20	17	0	3
880	PH	gby	Gbari	gbar1246	Gbari	1	ncon	Nupoid	Nigeria	Africa	350,000	8.46411	7.10757	31	24	0	7
881	PH	gvf	Golin	goli1247	Golin	1	trng	Chimbu	Papua New Guinea	Pacific	51,100	-6.2249	144.85	23	13	0	10
882	PH	gub	Guajajara	guaj1255	Guajajara	1	tupi	Tupi-Guaraní	Brazil	America	15,000	-4.69461	-45.7081	21	14	0	7
883	PH	gup	Gunwinggu	gunw1252	Gunwinggu	1	aust	Gunwinygic	Australia	Pacific	1,410	-12.3398	133.358	24	19	0	5
884	PH	hay	Haya	haya1250	Haya	1	ncon	Bantoid	Tanzania	Africa	1,300,000	-1.70878	31.4846	29	19	0	10
885	PH	wya	Huron	wyan1247	Wyandot	1	iroq	Northern Iroquoian	United States	America	24	44.33	-77.5	17	11	0	6
886	PH	hch	Huichol	huic1243	Huichol	1	utaz	Corachol	Mexico	America	20,000	21.954	-104.062	25	15	0	10
887	PH	qwh	Huaylas	huay1240	Huaylas Ancash Quechua	1	quch	Quechuan	Peru	America	336,000	-9.38709	-77.7768	30	20	0	10
888	PH	huv	Huave, San Mateo del Mar	sanm1287	San Mateo Del Mar Huave	1	huav	Huavean	Mexico	America	12,000	16.2129	-95.0077	24	18	0	6
889	PH	qxw	Huanca	jauj1238	Jauja Wanca Quechua	2	quch	Quechuan	Peru	America	23,000	-11.6747	-75.2786	27	22	0	5
890	PH	lyn	Louyi	luya1241	Luyana	1	ncon	Bantoid	Zambia	Africa	222,000	-15.2221	18.8037	22	17	0	5
891	PH	iby	Ibani	iban1261	Ibani	1	ncon	Ijoid	Nigeria	Africa	60,000	4.49119	7.23558	38	25	3	10
892	PH	imn	Imonda	imon1245	Imonda	1	trng	Border	Papua New Guinea	Pacific	250	-3.31228	141.171	23	13	0	10
893	PH	inh	Ingush	ingu1240	Ingush	1	ncau	Nakh	Russian Federation	Europe	413,000	42.9525	44.158	48	35	0	13
894	PH	ksi	Isaka	kris1246	Krisa	1	skoo	Krisa	Papua New Guinea	Pacific	420	-2.80084	141.303	18	9	4	5
895	PH	yal	Jalonke	yalu1240	Yalunka	1	ncon	Western Mande	Guinea	Africa	55,500	9.97186	-11.2836	33	19	0	14
896	PH	jar	Jarawa	jara1263	Jarawa (Nigeria)	1	ncon	Bantoid	Nigeria	Africa	150,000	9.42456	10.2166	39	28	0	11
897	PH	jaa	Jarawara	jama1261	Jamamadi	2	arau	Arauan	Brazil	America	480	-7.62223	-66.5662	15	11	0	4
898	PH	tow	Jemez	jeme1245	Jemez	1	kita	Kiowa-Tanoan	United States	America	1,300	35.5994	-106.766	61	39	0	22
899	PH	mgi	Jili	liji1238	Lijili	1	ncon	Platoid	Nigeria	Africa	50,000	8.52193	8.35562	48	29	3	16
900	PH	kab	Kabyle	kaby1243	Kabyle	1	afas	Berber	Algeria	Africa	2,540,000	36.4103	4.76137	30	27	0	3
901	PH	gid	Kada	gida1247	Gidar	1	afas	Biu-Mandara	Cameroon	Africa	54,000	9.87471	14.0785	38	28	2	8
902	PH	kyz	Kaiabi	kaya1329	Kayabi	1	tupi	Tupi-Guaraní	Brazil	America	1,000	-11.2747	-55.5479	24	14	0	10
903	PH	kms	Kamasau	kama1367	Kamasau	1	torr	Marienberg	Papua New Guinea	Pacific	960	-3.8503	143.842	29	23	0	6
904	PH	kxo	Kanoe	kano1245	Kanoe	2	tupi	UNCLASSIFIED	Brazil	America	No_known_speakers	-12.1789	-64.5812	26	12	0	14
905	PH	ndb	Kensei Nsei	kens1251	Kenswei Nsei	1	ncon	Bantoid	Cameroon	Africa	25,000	6.01713	10.412	65	55	0	10
906	PH	xrb	Kar	east2398	Eastern Karaboro	1	ncon	Gur	Burkina Faso	Africa	35,000	10.4987	-4.52253	26	16	3	7
