InventoryID	Name	Display form	Alternate names	Computer name	ISO	Country	Family	z	y	x	z2	y2	x2	z3	y3	x3	p'	pʰ	p	p:	pʲ	pʲʰ	pʷ	ɓ̥	mp	ps	ʰb	b	bβ	b:	bʲ	bʷ	ɓ	b̰	mbʲ	mb	bz	t̪'	t̪ʰ	t̪	d̪	d̪ʰ	t̪ʙ	t'	tʰ	tx	ʰt	t	t:	nt	ɗ̥	tʲ'	tʲ	tʲʰ	tʷ	ts'	tsʰ	ts	tsʲʰ	tsʲ	nts	ʰd	d	dʰ	d:	nd	dʲ	ndʲ	ɗ	d̰	dz	ndz	ndzʲ	ʈ'	ʈʰ	ʈ	ʈʂ'	ʈʂʰ	ʈʂ	ɳʈʂ	ɖ	ɖʐ	ɳɖʐ	tʃ'	tʃʰ	tʃ	ntʃ	dʒ	ndʒ	cç	c'	cʰ	ʰc	c	c̰	ɟʝ	ʰɟ	ɟ	ɟ̰	kʲ'	kʲ	kʲʰ	kl	k̰	k'	kʰ	kx	ʰk	k	k:	ŋk	kʷ'	ʰkʷ	kʷ	kʷ:	kp	ɡ	ɡ:	ŋɡ	ŋɡʷ	ɠ	ɡ̰	ɡʷ	q'	qʰ	q	qʷ	ɢ	ʔʲ	ʔ	ʰm	m	m'	m̰	mʰ	mʲ	mʷ	m:	m̥	ɱ	n̪	ʰn	n	nʰ	nʲ	n:	n̰	n̥	ɲ	ɲ̰	ɲʰ	ɲ:	ɲ̥	ŋ	ŋʷ	ŋ̥	N	ɸ	ɸʲ	β	βʲ	fʷ	f	v	θ	ð	s̪	s	sʲ	s'	sʰ	z	ɬ	ʂ	ʐ	ʃ	ʒ	ʒ̺	ç	ʝ	x	xʲ	xl	xʷ	ɣ	ɣʷ	χ	χʷ	ʁ	h	h̃	hʲ	hʷ	ʕ	ʰw	β̞	w	w̃	w'	w̰	wʰ	wʲ	w:	ʋ	ð̞	ʰj	j	j̃	j̥	j'	j̰	j:	ɰ	ɾ	ɾ̃	ʰɾ	ɹ	ɾʲ	ʔɾ	ɺ	ɺ̥	r	r̥	l	ɭ	l̥	lʲ	l'	l:	l̪	ɻ	ɽ	ʎ	ʀ	ʙ	i	ĩ	ḭ̃	ḭ	i:	ĩ:	iʰ	ʏ	ɪ	ɪ:	ɪ̃	e	ḛ̃	ḛ	ẽ	e:	ẽ:	eʰ	ɛ	ɛ̃	ɛ:	ɛ̃:	æ	æ̃	æ:	æ̃:	a	ã̰	a̰	ã	a:	ã:	aʲ	ãʲ	aʲ:	aʰ	ɒ	ɒ:	ɒ̃	ɑ	ɑ̰	ɑ̃	ɑ:	ɔ	ɔ̃	ɔ:	ɔ̃:	o	õ̰	o̰	õ	o:	õ:	oʰ	oʲ	õʲ	ʊ	ʊ:	ʊ̃	u	ṵ̃	ṵ	ũ	u:	ũ:	uʰ	ɨ	ɨ̰	ɨ̃	ɨ:	ɨ̃:	ɨ̘	ɨi	ə	ə̰̃	ə̰	ə̃	ə:	ɘ	ə̃:	ɜ	ɐ̃	ʉ	ʉ̃	ʉ:	ɵ	ɵ:	œ	ø	ø:	ø̃	y	ỹ	ʌ	ʌ̃	ʌ:	ʌ̃:	ɤ	ɤ̃	ɤ:	ɯi	ɯ	ɯ̰	ɯ̃	ɯ:	ɯ̃:	tone	nasal harmony	Highland	Western Amazon 250m contour	Western Amazon 500m contour	Western Amazon 750m contour	Greater Amazon	Lesser Amazon	Vaupés	Vaupés Içana	Eastern Guaporé	Western Guaporé	Mamoré Guaporé	Upper Xingú	Upper Xingú and neighbors	Gran Chaco	Ecuadorean Colombian Andean sub-area	Orinoco, Northern Amazon	Southern Andes	Central, Northern Andes	Alt2 Southern Andes	Alt2 Central, Northern Andes	Alt2 Andes	People of the Center	Bibliographic information	Bibliographic information  2	Bibliographic information  3	Bibliographic information  4	Notes	Notes 2	Notes 3	Notes 4	Notes 5	Notes 6	Group notes	Group notes 2	Group notes 3
1810	Ashéninka (Ucayali-Yurúa dialect)	Ashéninka Uc		AsheninkaUc	cpb	Brazil	Arawak	381	-10.1619	-74.0234	273	-9.5943	-72.7747	285	-9.3128	-72.9961	0	0	1	0	1	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	García Salazar, Gabriela Victoria. 1997. Generalidades de la morfología y fonología del ashéninca del Ucayali. Revista Latinoamericana de Estudios Etnolingüisticos IX.												
1811	Baniwa (Central)	Baniwa (Central)	Baniwa do Içana	Baniwa	bwi_cen	Venezuela, Brazil	Arawak	127	1.4091	-68.1358							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Ramirez, Henry. 2001. Línguas Arawak da Amazônia Setentrional: Comparação e Descrição. Manaus: Editora de Universidade do Amazonas. 43.												
1812	Baniwa (Rio Negro)	Baniwa (Rio Negro)		Baniva	bwi_rng	Venezuela	Arawak	108	0.053	-67.43							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Mosonyi, Esteban Emilio. Introducción al análisis del idioma baniva. In María Stella González de Pérez and María Luisa Rodríguez de Montes (eds.). Lenguas indígenas de Colombia: Una visión descriptiva. Bogotá: Instituto Cara y Cuervo (2000).												
1813	Baré	Baré		Bare	bae	Venezuela	Arawak	98	1	-67							0	1	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	1		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Aikhenvald, Alexandra 1995. Bare. Languages of the World/Materials 100. Munich: Lincom Europa.												
1814	Cabiyarí	Cabiyarí		Cabiyari	cbb	Colombia	Arawak	157	-0.1302	-70.6927							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ramirez, Henry. 2001. Línguas Arawak da Amazônia Setentrional: Comparação e Descrição. Manaus: Editora de Universidade do Amazonas. 384.												
1815	Caquinte	Caquinte		Caquinte	cot	Peru	Arawak	422	-11.7092	-73.9252							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	1		0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Swift, Ken. 1988. Morfología del caquinte (Arawak Preandino). Lima: Ministerio de Educación and Instituto Lingüístico de Verano.												
1816	Chamicuro	Chamicuro		Chamicuro	ccc	Peru	Arawak	169	-5.1135	-75.7364							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Parker, Stephen G. 1991. Estudios sobre la fonología del Chamicuro. Yarinacocha: Instituto Lingüístico de Verano. 18.												
1817	Curripaco	Curripaco		Curripaco	kpc	Venezuela, Brazil, Colombia	Arawak	139	2.3045	-68.4993							0	1	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Granadillo, Tania. 2006. An ethnographic account of language documentation among the Kurripako of Venezuela. PhD dissertation, University of Arizona.				[public] Granadillo describes the sound represented as /ɺ/ as a retroflex trill.								
1818	Enawené-Nawé	Enawené-Nawé		EnaweneNawe	unk	Brazil	Arawak	468	-13.2294	-58.8853							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0		0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Rezende, Ubiray Maria Nogueira. 2003. Fonetica fonologia da lingua Enawene-Nawe (Aruak): Uma primera abordagem. Universidade do Rio de Janeiro.												
1819	Iñapari	Iñapari		Inyapari	inp	Peru	Arawak	276	-12.0875	-69.5439							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0		0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0		0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1		0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Faust, Norma and Eugene Loos. 2002. Gramática del idioma yaminahua. Serie lingüística peruana, 51. Lima: Instituto Lingüístico de Verano. 17-18.												
1820	Kinikinao	Kinikinao		Kinikinao	gqn	Brazil	Arawak	239	-19.9891	-57.028							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	de Souza, Ilda. 2007. Koenukunoe emo'u: A língua dos índios Kinikinau. PhD dissertation, Universidade Estadual de Campinas.				[public] de Souza observes that first person markers on verbs are realized as supersegmental nasalization.								
1821	Manchinere	Manchinere	Machinere	Manchinere	mpd	Bolivia, Brazil	Arawak	349	-10.7368	-70.2911							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	dos Santos Silva, Edineide. 2008. Fonética e Análise Fonológica Preliminar Da Lingua Manxinéri. PhD dissertation, Universidade De Brasilia. 5.												
1822	Matsigenka	Matsigenka	Machiguenga	Matsigenka	mcb	Peru	Arawak	376	-12.4077	-72.9078							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Michael, Lev. 2011. Unpublished field notes.				[public]Note that /ɨi/ is a light (monomoraic) dipthong that constitutes a single segment.								
1823	Mehináku	Mehináku		Mehinaku	mmh	Brazil	Arawak	325	-12.8336	-53.4269							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	Corbera, Ángel. 2012. Palatalización y asibilación en Mehinaku (Arawak). Talk given at Amazónicas 4, Lima, Peru.	Corbera Mori, Ángel 2008. Aspectos da fonologia segmental Mehináku (Aruák). Estudos Lingüísticos, 37(1). 63-72.											
1824	Nanti	Nanti		Nanti	cox	Peru	Arawak	823	-12.0452	-72.339							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Michael, Lev. 2008. Nanti Evidential Practice: Language, Knowledge, and Social Action in an Amazonian Society. PhD dissertation, University of Texas at Austin.				[public]Michael observes that /ɨi/ is a light (monomoraic) dipthong that constitutes a single segment.								
